Link,Price,Beds,Bathrooms,Carports,Size,Type
https://www.domain.com.au/15-braydon-road-attadale-wa-6156-2017103704,1095000.0,3,1,2,908,House
https://www.domain.com.au/19-burns-street-north-fremantle-wa-6159-2017087752,1095000.0,2,1,2,311,House
https://www.domain.com.au/7-fourmile-avenue-burns-beach-wa-6028-2017071706,1095000.0,4,4,2,612,House
https://www.domain.com.au/135a-clontarf-rd-hamilton-hill-wa-6163-2017065416,1095000.0,4,2,2,483,House
https://www.domain.com.au/ardross-wa-6153-2017062480,1095000.0,4,2,2,520,New Home Designs
https://www.domain.com.au/5-bartling-crescent-bateman-wa-6150-2017056841,1095000.0,4,2,2,802,House
https://www.domain.com.au/53-bacchante-circle-ocean-reef-wa-6027-2017049950,1095000.0,5,2,3,761,House
https://www.domain.com.au/18-bay-patch-street-east-fremantle-wa-6158-2017020357,1095000.0,3,2,2,371,House
https://www.domain.com.au/5-grasby-grove-winthrop-wa-6150-2017015408,1095000.0,5,3,2,894,House
https://www.domain.com.au/165-riseley-street-booragoon-wa-6154-2017006205,1095000.0,4,2,4,735,House
https://www.domain.com.au/14-derril-avenue-dianella-wa-6059-2017005361,1095000.0,4,3,2,390,House
https://www.domain.com.au/4-elk-glen-bibra-lake-wa-6163-2017005013,1095000.0,4,3,4,1748,House
https://www.domain.com.au/2-arrowgrass-road-canning-vale-wa-6155-2016999262,1095000.0,6,3,3,-1,House
https://www.domain.com.au/14-sherwin-place-wandi-wa-6167-2016997321,1095000.0,4,2,6,22200,House
https://www.domain.com.au/2-ayr-street-floreat-wa-6014-2016996736,1095000.0,3,1,1,885,House
https://www.domain.com.au/45-glanton-way-dianella-wa-6059-2016985358,1095000.0,6,3,4,688,House
https://www.domain.com.au/33-bushland-retreat-carramar-wa-6031-2016944753,1095000.0,4,2,4,-1,House
https://www.domain.com.au/23-ballak-place-oakford-wa-6121-2016790152,1095000.0,4,2,2,-1,House
https://www.domain.com.au/16-meldrum-loop-bedfordale-wa-6112-2016489654,1095000.0,4,2,4,3334,House
https://www.domain.com.au/166-riseley-street-booragoon-wa-6154-2015952002,1095000.0,4,2,8,809,House
https://www.domain.com.au/l1510-burns-beach-estate-burns-beach-wa-6028-2017137819,105000.0,5,3,2,450,New House &amp; Land
https://www.domain.com.au/1-clarence-street-mount-lawley-wa-6050-2017031244,105000.0,3,2,2,-1,House
https://www.domain.com.au/31b-endeavour-drive-south-fremantle-wa-6162-2016655926,105000.0,2,1,2,-1,House
https://www.domain.com.au/30d-spinnaker-way-south-fremantle-wa-6162-2014843995,105000.0,2,1,1,-1,House
https://www.domain.com.au/6-pascoe-street-karrinyup-wa-6018-2017172284,1105000.0,4,2,2,743,House
https://www.domain.com.au/16-stott-place-bull-creek-wa-6149-2017160180,1105000.0,4,2,2,798,House
https://www.domain.com.au/waterford-wa-6152-2017154241,1115000.0,4,2,2,442,New House &amp; Land
https://www.domain.com.au/86-douglas-avenue-south-perth-wa-6151-2017107677,1125000.0,3,2,1,582,House
https://www.domain.com.au/lot-887-122a-manning-road-manning-wa-6152-2016899951,1125000.0,4,2,2,588,New House &amp; Land
https://www.domain.com.au/19-mimosa-avenue-mount-claremont-wa-6010-2017173116,1145000.0,3,2,2,-1,House
https://www.domain.com.au/6-edwards-green-floreat-wa-6014-2017168859,1145000.0,3,1,2,487,House
https://www.domain.com.au/6-carbine-street-ascot-wa-6104-2017143751,1145000.0,4,2,4,926,House
https://www.domain.com.au/10-wincanton-road-karrinyup-wa-6018-2017131988,1145000.0,5,2,4,910,House
https://www.domain.com.au/9-characin-court-sorrento-wa-6020-2017185268,1145000.0,4,3,3,573,House
https://www.domain.com.au/7-munns-place-kardinya-wa-6163-2017144186,1145000.0,4,2,2,801,House
https://www.domain.com.au/12-horseshoe-circuit-henley-brook-wa-6055-2017135207,1145000.0,4,2,3,3100,House
https://www.domain.com.au/17-aveley-road-belhus-wa-6069-2017097102,1145000.0,5,3,3,9995,House
https://www.domain.com.au/5-20-southbourne-street-scarborough-wa-6019-2017037991,1145000.0,4,2,2,-1,House
https://www.domain.com.au/52-park-street-sold-sold-sold-como-wa-6152-2014866800,1145000.0,4,2,8,1089,House
https://www.domain.com.au/20-albert-street-north-perth-wa-6006-2017149415,1145000.0,4,1,2,355,House
https://www.domain.com.au/49-warringah-close-kallaroo-wa-6025-2017145163,1145000.0,7,3,2,1108,House
https://www.domain.com.au/18-woodville-street-north-perth-wa-6006-2017137802,1145000.0,4,2,1,-1,House
https://www.domain.com.au/121a-b-c-d-ardross-street-ardross-wa-6153-2017121500,1145000.0,3,2,2,-1,House
https://www.domain.com.au/26-zantho-place-bullsbrook-wa-6084-2017097251,1145000.0,4,2,2,-1,House
https://www.domain.com.au/66-shannon-road-dianella-wa-6059-2017075852,1145000.0,4,2,2,800,House
https://www.domain.com.au/721-brookton-highway-roleystone-wa-6111-2017052760,1145000.0,6,3,5,7132,House
https://www.domain.com.au/5-belize-way-mindarie-wa-6030-2017036328,1145000.0,4,2,2,850,House
https://www.domain.com.au/8-williamstown-road-doubleview-wa-6018-2017014385,1145000.0,3,3,4,725,House
https://www.domain.com.au/74-locke-view-bedfordale-wa-6112-2016889352,1145000.0,5,3,5,33719,House
https://www.domain.com.au/163-dalison-avenue-wattleup-wa-6166-2015406399,1145000.0,3,2,2,10100,House
https://www.domain.com.au/7-atalanta-rise-ocean-reef-wa-6027-2014364397,1145000.0,4,2,4,1038,House
https://www.domain.com.au/289-pearson-street-woodlands-wa-6018-2017173867,1145000.0,3,1,3,974,House
https://www.domain.com.au/17-silky-oak-lane-willetton-wa-6155-2017132102,1145000.0,5,2,2,1001,House
https://www.domain.com.au/2-trilogy-court-the-vines-wa-6069-2017131721,1145000.0,5,4,3,-1,House
https://www.domain.com.au/49-halley-st-innaloo-wa-6018-2017064710,1145000.0,6,2,4,911,House
https://www.domain.com.au/3-mitra-court-mullaloo-wa-6027-2017059055,1145000.0,5,3,2,760,House
https://www.domain.com.au/21-the-crescent-helena-valley-wa-6056-2017026412,1145000.0,5,2,9,7140,House
https://www.domain.com.au/65a-gairloch-street-applecross-wa-6153-2016934367,1145000.0,5,2,2,624,House
https://www.domain.com.au/14-plumosa-mews-duncraig-wa-6023-2016888668,1145000.0,4,2,2,501,House
https://www.domain.com.au/10-renton-street-melville-wa-6156-2016677189,1145000.0,3,1,6,911,House
https://www.domain.com.au/midland-wa-6056-2016497744,1145000.0,2,1,2,-1,Villa
https://www.domain.com.au/south-guildford-wa-6055-2016365916,1145000.0,4,2,2,669,New Home Designs
https://www.domain.com.au/17-kentia-loop-wanneroo-wa-6065-2014672972,1145000.0,4,2,2,4027,House
https://www.domain.com.au/1-darch-street-west-yokine-wa-6060-2016969102,1155000.0,4,3,2,356,House
https://www.domain.com.au/535-marmion-street-booragoon-wa-6154-2016696558,1155000.0,4,2,6,718,House
https://www.domain.com.au/mount-pleasant-wa-6153-2017078641,1165000.0,5,2,2,-1,New House &amp; Land
https://www.domain.com.au/30-loch-street-nedlands-wa-6009-2017064107,1165000.0,3,2,5,431,House
https://www.domain.com.au/mosman-park-wa-6012-2017111204,1165000.0,4,2,2,230,New House &amp; Land
https://www.domain.com.au/101a-birchwood-avenue-woodlands-wa-6018-2017063583,1165000.0,4,2,2,388,House
https://www.domain.com.au/127-anchorage-drive-mindarie-wa-6030-2016904701,1165000.0,4,2,2,364,House
https://www.domain.com.au/1535-thomas-road-glen-forrest-wa-6071-2017067700,1175000.0,5,3,3,15000,House
https://www.domain.com.au/25-the-lodge-mullaloo-wa-6027-2017038091,1175000.0,5,2,2,818,House
https://www.domain.com.au/12-tricia-court-shelley-wa-6148-2017182202,1175000.0,4,2,2,340,House
https://www.domain.com.au/alfred-cove-wa-6154-2017073284,1185000.0,3,2,2,-1,House
https://www.domain.com.au/215-loftus-street-leederville-wa-6007-2017036396,1185000.0,3,1,2,888,House
https://www.domain.com.au/17-brodrick-street-karrinyup-wa-6018-2017121789,1185000.0,4,3,2,809,House
https://www.domain.com.au/12-kakulas-crescent-northbridge-wa-6003-2017184128,1195000.0,3,3,2,246,House
https://www.domain.com.au/167-derby-road-shenton-park-wa-6008-2017159994,1195000.0,3,3,2,-1,House
https://www.domain.com.au/34-meriwa-street-nedlands-wa-6009-2017083345,1195000.0,3,1,2,455,House
https://www.domain.com.au/305-stubbs-terrace-claremont-wa-6010-2017145460,1195000.0,3,2,2,300,House
https://www.domain.com.au/83-solomon-street-fremantle-wa-6160-2017131608,1195000.0,3,1,2,747,House
https://www.domain.com.au/58-mariners-view-mindarie-wa-6030-2017069470,1195000.0,6,4,3,880,House
https://www.domain.com.au/135a-virgil-avenue-yokine-wa-6060-2017183784,1195000.0,4,4,2,430,House
https://www.domain.com.au/4a-mccallum-crescent-ardross-wa-6153-2017179492,1195000.0,3,2,2,476,House
https://www.domain.com.au/12-fletcher-street-cannington-wa-6107-2017160915,1195000.0,2,1,1,1138,House
https://www.domain.com.au/100-peaceful-waters-barragup-wa-6209-2017152055,1195000.0,6,3,2,21000,House
https://www.domain.com.au/27-clarkson-road-maylands-wa-6051-2017151129,1195000.0,4,2,2,422,House
https://www.domain.com.au/18-sabina-street-menora-wa-6050-2017142066,1195000.0,3,1,1,711,House
https://www.domain.com.au/15a-shenton-road-claremont-wa-6010-2017077908,1195000.0,3,2,2,569,House
https://www.domain.com.au/70-seacrest-drive-sorrento-wa-6020-2017053748,1195000.0,5,3,5,746,House
https://www.domain.com.au/4-tingira-circle-east-fremantle-wa-6158-2017016995,1195000.0,3,2,2,281,House
https://www.domain.com.au/109-tower-street-west-leederville-wa-6007-2016971411,1195000.0,4,2,2,273,House
https://www.domain.com.au/10-caledonian-avenue-maylands-wa-6051-2016883093,1195000.0,4,3,6,465,House
https://www.domain.com.au/21-baillie-avenue-east-victoria-park-wa-6101-2016852859,1195000.0,5,3,3,570,House
https://www.domain.com.au/8-newman-road-glen-forrest-wa-6071-2016805554,1195000.0,3,1,2,39900,House
https://www.domain.com.au/195-daglish-street-wembley-wa-6014-2014695824,1195000.0,4,2,2,671,House
https://www.domain.com.au/4-henville-street-fremantle-wa-6160-2017180752,1195000.0,3,2,3,488,House
https://www.domain.com.au/30-tandarra-place-wembley-downs-wa-6019-2017177841,1195000.0,4,2,2,573,House
https://www.domain.com.au/262-ocean-drive-quinns-rocks-wa-6030-2017167186,1195000.0,4,2,3,807,House
https://www.domain.com.au/142-walcott-street-mount-lawley-wa-6050-2017138086,1195000.0,3,2,4,943,House
https://www.domain.com.au/134-drabble-road-city-beach-wa-6015-2017137805,1195000.0,4,2,2,773,House
https://www.domain.com.au/37-cervara-avenue-stirling-wa-6021-2017121990,1195000.0,4,2,2,-1,House
https://www.domain.com.au/3-quarndon-close-carine-wa-6020-2017121989,1195000.0,4,2,2,-1,House
https://www.domain.com.au/10-dunster-street-karrinyup-wa-6018-2017121682,1195000.0,4,2,4,789,House
https://www.domain.com.au/6-isaac-street-melville-wa-6156-2017107323,1195000.0,4,1,4,1163,House
https://www.domain.com.au/130-glendower-street-perth-wa-6000-2017105992,1195000.0,3,2,2,366,House
https://www.domain.com.au/59a-bagot-road-subiaco-wa-6008-2017079012,1195000.0,3,2,2,246,House
https://www.domain.com.au/72-foss-street-bicton-wa-6157-2017078761,1195000.0,5,2,2,475,House
https://www.domain.com.au/18-woodville-heights-hillarys-wa-6025-2017065261,1195000.0,5,2,2,-1,House
https://www.domain.com.au/15-swan-road-middle-swan-wa-6056-2017057964,1195000.0,4,2,2,32600,House
https://www.domain.com.au/23-cuthbert-street-shenton-park-wa-6008-2017046439,1195000.0,3,2,2,-1,House
https://www.domain.com.au/331a-mill-point-road-south-perth-wa-6151-2017025984,1195000.0,5,3,4,632,House
https://www.domain.com.au/74-harper-road-banjup-wa-6164-2017014325,1195000.0,6,3,8,-1,House
https://www.domain.com.au/17-throssell-road-greenmount-wa-6056-2017004800,1195000.0,3,1,1,12620,House
https://www.domain.com.au/37-tennyson-street-leederville-wa-6007-2016999063,1195000.0,4,2,2,270,House
https://www.domain.com.au/61-brigita-road-paulls-valley-wa-6076-2016966296,1195000.0,3,2,3,-1,House
https://www.domain.com.au/11-landor-gardens-woodvale-wa-6026-2016954784,1195000.0,5,2,2,-1,House
https://www.domain.com.au/30-mariners-view-mindarie-wa-6030-2016939384,1195000.0,4,2,2,613,House
https://www.domain.com.au/11-treetop-way-baldivis-wa-6171-2016927417,1195000.0,4,3,3,4684,House
https://www.domain.com.au/18-alpha-way-north-coogee-wa-6163-2016570022,1195000.0,4,2,2,-1,House
https://www.domain.com.au/6-51-tidewater-way-ascot-wa-6104-2016560702,1195000.0,3,2,2,358,House
https://www.domain.com.au/5-marjorie-street-mullaloo-wa-6027-2016413514,1195000.0,4,2,2,903,House
https://www.domain.com.au/78a-dundas-road-inglewood-wa-6052-2015700029,1195000.0,6,4,4,-1,House
https://www.domain.com.au/4-130-mary-street-como-wa-6152-2015129053,1195000.0,2,1,1,-1,Villa
https://www.domain.com.au/30-owen-road-parkerville-wa-6081-2015127019,1195000.0,4,2,9,-1,House
https://www.domain.com.au/43a-castle-street-north-beach-wa-6020-2013250808,1195000.0,4,2,2,-1,House
https://www.domain.com.au/100-sydenham-road-doubleview-wa-6018-2017187272,1195000.0,4,2,2,847,House
https://www.domain.com.au/12-denny-way-alfred-cove-wa-6154-2017159950,1195000.0,4,2,2,789,House
https://www.domain.com.au/22-hazelmere-circus-hazelmere-wa-6055-2017145553,1195000.0,4,2,9,4300,House
https://www.domain.com.au/241-243-high-street-fremantle-wa-6160-2017140290,1195000.0,10,2,3,945,House
https://www.domain.com.au/101-the-promenade-mount-pleasant-wa-6153-2017136902,1195000.0,3,2,2,534,House
https://www.domain.com.au/4-benghazi-loop-dianella-wa-6059-2017132245,1195000.0,5,2,3,683,House
https://www.domain.com.au/56-ford-road-lesmurdie-wa-6076-2017125794,1195000.0,6,2,2,3009,House
https://www.domain.com.au/92-bessell-avenue-como-wa-6152-2017125779,1195000.0,4,2,2,1012,House
https://www.domain.com.au/39-shoreham-turn-mindarie-wa-6030-2017106800,1195000.0,5,3,2,378,House
https://www.domain.com.au/4a-fothergill-street-fremantle-wa-6160-2017099868,1195000.0,3,2,2,262,House
https://www.domain.com.au/beaconsfield-wa-6162-2017098764,1195000.0,3,2,2,408,House
https://www.domain.com.au/3-rushton-court-kardinya-wa-6163-2017087208,1195000.0,4,2,2,854,House
https://www.domain.com.au/11-humble-way-north-fremantle-wa-6159-2017085269,1195000.0,3,1,6,-1,House
https://www.domain.com.au/3-wincanton-road-karrinyup-wa-6018-2017085117,1195000.0,3,2,6,1333,House
https://www.domain.com.au/7a-barnard-street-alfred-cove-wa-6154-2017079132,1195000.0,3,2,2,556,House
https://www.domain.com.au/227-berwick-street-victoria-park-wa-6100-2017078942,1195000.0,6,2,2,1012,House
https://www.domain.com.au/18-britton-place-wandi-wa-6167-2017053547,1195000.0,4,2,10,21300,House
https://www.domain.com.au/8-meadows-way-oakford-wa-6121-2017029211,1195000.0,4,2,2,20200,House
https://www.domain.com.au/32a-rogerson-road-booragoon-wa-6154-2017017427,1195000.0,4,2,2,485,House
https://www.domain.com.au/41b-queens-road-ardross-wa-6153-2017004429,1195000.0,3,2,2,414,House
https://www.domain.com.au/102-102a-walter-road-west-bedford-wa-6052-2017001577,1195000.0,4,1,4,1181,House
https://www.domain.com.au/27-river-view-street-south-perth-wa-6151-2016940803,1195000.0,4,2,2,571,House
https://www.domain.com.au/32a-canning-avenue-mount-pleasant-wa-6153-2016894123,1195000.0,4,2,2,365,House
https://www.domain.com.au/34-hampton-road-fremantle-wa-6160-2016892823,1195000.0,4,4,2,-1,House
https://www.domain.com.au/2-240-safety-bay-road-safety-bay-wa-6169-2016864628,1195000.0,4,3,3,343,House
https://www.domain.com.au/22-cornwall-street-dianella-wa-6059-2016824345,1195000.0,5,3,2,-1,House
https://www.domain.com.au/21-and-23-halley-street-innaloo-wa-6018-2016819106,1195000.0,6,2,8,-1,House
https://www.domain.com.au/8-summit-view-mount-richon-wa-6112-2016670767,1195000.0,4,2,6,4612,House
https://www.domain.com.au/704-55-belgrade-road-wanneroo-wa-6065-2017158962,115000.0,1,1,1,-1,
https://www.domain.com.au/318-55-belgrade-road-wanneroo-wa-6065-2016916833,115000.0,1,1,1,-1,
https://www.domain.com.au/6-5-cutting-way-yangebup-wa-6164-2015632469,115000.0,1,1,1,-1,House
https://www.domain.com.au/134-duke-street-scarborough-wa-6019-2016786599,1205000.0,4,3,3,387,House
https://www.domain.com.au/128-orsino-boulevard-north-coogee-wa-6163-2016875875,1225000.0,4,3,2,277,House
https://www.domain.com.au/32-dunrossil-street-wembley-downs-wa-6019-2017131807,1235000.0,4,2,2,509,House
https://www.domain.com.au/1-grenville-avenue-sorrento-wa-6020-2017177327,1235000.0,4,2,2,761,House
https://www.domain.com.au/144a-colin-road-wembley-downs-wa-6019-2017111226,1235000.0,4,3,2,417,New House &amp; Land
https://www.domain.com.au/12-cassino-drive-stirling-wa-6021-2016874304,1235000.0,5,3,2,465,New House &amp; Land
https://www.domain.com.au/8b-simeon-close-kalamunda-wa-6076-2016932430?topspot=1,1245000.0,4,2,4,4378,House
https://www.domain.com.au/1-the-corniche-hillarys-wa-6025-2017161186,1245000.0,5,3,3,742,House
https://www.domain.com.au/36-dalkeith-road-nedlands-wa-6009-2017136820,1245000.0,3,2,2,527,House
https://www.domain.com.au/33-barbados-turn-hillarys-wa-6025-2017116905,1245000.0,4,3,2,-1,House
https://www.domain.com.au/3-8-matheson-road-applecross-wa-6153-2017147872,1245000.0,4,3,2,232,House
https://www.domain.com.au/10-devon-road-bassendean-wa-6054-2017162889,1245000.0,5,2,3,1012,House
https://www.domain.com.au/5-stubbs-place-booragoon-wa-6154-2017138143,1245000.0,4,2,2,823,House
https://www.domain.com.au/9-mallard-rise-kingsley-wa-6026-2017122799,1245000.0,5,3,5,2003,House
https://www.domain.com.au/4a-cliff-road-claremont-wa-6010-2017086465,1245000.0,3,2,2,367,House
https://www.domain.com.au/7-56-58-swan-road-attadale-wa-6156-2017057391,1245000.0,4,3,2,409,House
https://www.domain.com.au/15c-mountjoy-road-nedlands-wa-6009-2016594570,1245000.0,4,3,2,191,House
https://www.domain.com.au/brigadoon-wa-6069-2017182977,1245000.0,4,2,2,-1,House
https://www.domain.com.au/75-candella-square-stirling-wa-6021-2017161315,1245000.0,4,2,2,447,House
https://www.domain.com.au/22-colleran-way-booragoon-wa-6154-2017156571,1245000.0,4,2,2,721,House
https://www.domain.com.au/101-woollcott-avenue-west-swan-wa-6055-2017147067,1245000.0,5,3,2,-1,House
https://www.domain.com.au/38-view-street-beeliar-wa-6164-2017118588,1245000.0,3,1,2,4047,House
https://www.domain.com.au/24-salford-promenade-mindarie-wa-6030-2017093846,1245000.0,5,3,2,-1,House
https://www.domain.com.au/15-centella-circle-canning-vale-wa-6155-2017093585,1245000.0,4,3,2,768,House
https://www.domain.com.au/21-piper-street-quinns-rocks-wa-6030-2017080135,1245000.0,5,6,6,911,House
https://www.domain.com.au/8-siddons-way-booragoon-wa-6154-2017079248,1245000.0,4,3,2,728,House
https://www.domain.com.au/31-aristride-avenue-kallaroo-wa-6025-2017049787,1245000.0,4,2,2,904,House
https://www.domain.com.au/230-castlewood-parkway-southern-river-wa-6110-2017044497,1245000.0,6,4,3,644,House
https://www.domain.com.au/49-bacchante-circle-ocean-reef-wa-6027-2017043022,1245000.0,4,2,2,853,House
https://www.domain.com.au/12-preston-point-road-east-fremantle-wa-6158-2016983582,1245000.0,4,2,2,351,House
https://www.domain.com.au/56-palmerston-street-perth-wa-6000-2016974871,1245000.0,3,1,8,450,House
https://www.domain.com.au/8b-simeon-close-kalamunda-wa-6076-2016932430,1245000.0,4,2,4,4378,House
https://www.domain.com.au/178-lord-street-dayton-wa-6055-2016923422,1245000.0,5,2,8,4001,House
